City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
307,Roald,NO,2020-12-22 17:13:55,62.58,6.13,41.0,86,75,5.82
308,Catamarca,AR,2020-12-22 17:13:55,-28.47,-65.79,91.99,33,0,11.01
309,Westport,US,2020-12-22 17:10:41,41.14,-73.36,44.6,56,1,8.05
310,Augusto Correa,BR,2020-12-22 17:13:56,-1.02,-46.63,88.97,53,99,7.31
311,Okha,RU,2020-12-22 17:13:56,53.57,142.95,-8.79,88,4,13.2
312,Aviles,ES,2020-12-22 17:13:56,43.55,-5.92,62.6,72,20,1.12
313,Derzhavinsk,KZ,2020-12-22 17:13:57,51.1,66.32,-2.63,88,0,14.63
314,Itoman,JP,2020-12-22 17:13:57,26.12,127.67,68.0,72,20,8.05
315,Parrita,CR,2020-12-22 17:13:57,9.52,-84.32,78.8,57,0,19.46
316,Henties Bay,NA,2020-12-22 17:13:57,-22.12,14.28,69.01,83,10,1.99
317,Eyl,SO,2020-12-22 17:13:58,7.98,49.82,77.0,61,66,24.02
318,Celestun,MX,2020-12-22 17:13:58,20.87,-90.4,77.79,65,1,7.63
319,Naze,JP,2020-12-22 17:13:58,28.37,129.48,59.0,77,70,5.82
320,Casablanca,MA,2020-12-22 17:09:16,33.59,-7.62,68.0,64,0,9.17
321,Asosa,ET,2020-12-22 17:13:59,10.07,34.53,72.72,35,42,4.72
322,Angoche,MZ,2020-12-22 17:13:59,-16.23,39.91,83.25,74,5,9.37
323,Maumere,ID,2020-12-22 17:13:21,-8.62,122.21,81.07,77,100,5.03
324,Chippewa Falls,US,2020-12-22 17:13:59,44.94,-91.39,28.99,74,90,8.05
325,Caraballeda,VE,2020-12-22 17:14:00,10.61,-66.85,84.2,74,75,10.0
326,Samana,DO,2020-12-22 17:14:00,19.21,-69.34,80.6,83,40,4.7
327,Lancaster,US,2020-12-22 17:14:00,40.25,-76.25,42.01,65,90,12.75
328,Rapid Valley,US,2020-12-22 17:14:01,44.06,-103.15,53.6,40,1,8.05
329,Mamallapuram,IN,2020-12-22 17:14:01,12.63,80.17,73.4,88,40,9.46
330,Sao Felix Do Xingu,BR,2020-12-22 17:14:01,-6.64,-51.99,90.66,49,92,3.71
331,Innisfail,AU,2020-12-22 17:14:01,-17.53,146.03,76.6,89,50,2.48
332,Chegdomyn,RU,2020-12-22 17:14:02,51.12,133.02,-13.97,87,12,0.85
333,Demyansk,RU,2020-12-22 17:14:02,57.64,32.47,29.64,96,100,7.02
334,Umea,SE,2020-12-22 17:14:02,63.83,20.26,39.0,93,90,6.93
335,Towada,JP,2020-12-22 17:14:02,40.61,141.21,32.0,96,20,10.29
336,Dunedin,NZ,2020-12-22 17:14:02,-45.87,170.5,57.0,87,100,3.27
337,Santa Maria,BR,2020-12-22 17:14:03,-29.68,-53.81,80.6,39,20,11.41
338,Ust-Kuyga,RU,2020-12-22 17:14:03,70.02,135.6,-41.33,79,100,4.18
339,Riyadh,SA,2020-12-22 17:12:54,24.69,46.72,64.4,45,0,3.36
340,Sampit,ID,2020-12-22 17:14:03,-2.53,112.95,74.98,94,60,2.37
341,Sarandi,BR,2020-12-22 17:14:03,-23.44,-51.87,86.0,66,75,11.41
342,Asheville,US,2020-12-22 17:13:01,35.6,-82.55,48.99,39,1,19.46
343,Eltham,NZ,2020-12-22 17:14:04,-39.43,174.3,62.01,95,100,4.0
344,Muros,ES,2020-12-22 17:14:04,42.78,-9.06,57.99,90,100,14.0
345,Aykhal,RU,2020-12-22 17:14:04,66.0,111.5,-40.0,58,0,4.47
346,Chiang Mai,TH,2020-12-22 17:13:57,18.75,99.0,66.0,82,0,1.12
347,Ushtobe,KZ,2020-12-22 17:14:05,45.25,77.98,6.98,88,0,3.91
348,Seuzach,CH,2020-12-22 17:14:05,47.53,8.73,53.6,87,75,12.75
349,Progreso,MX,2020-12-22 17:11:58,21.28,-89.67,80.01,65,20,9.17
350,Balakhta,RU,2020-12-22 17:14:05,55.38,91.6,-0.83,87,100,10.31
351,Curvelo,BR,2020-12-22 17:14:06,-18.76,-44.43,79.79,76,99,5.77
352,Vanderhoof,CA,2020-12-22 17:14:06,54.02,-124.02,12.25,95,29,3.56
353,Fortuna,US,2020-12-22 17:14:06,40.6,-124.16,39.2,100,1,7.4
354,Nadvoitsy,RU,2020-12-22 17:14:06,63.87,34.32,35.91,95,100,7.72
355,Road Town,VG,2020-12-22 17:13:09,18.42,-64.62,86.0,62,40,11.41
356,Ciudad Bolivar,VE,2020-12-22 17:14:07,8.12,-63.55,89.71,51,87,9.64
357,Kendari,ID,2020-12-22 17:14:07,-3.94,122.5,77.43,89,84,1.45
358,Ruidoso,US,2020-12-22 17:13:06,33.33,-105.67,48.0,30,1,4.7
359,Pochutla,MX,2020-12-22 17:14:07,15.74,-96.47,88.0,51,20,5.03
360,Nuuk,GL,2020-12-22 17:11:57,64.18,-51.72,28.4,92,90,6.93
361,Qaqortoq,GL,2020-12-22 17:14:08,60.72,-46.03,28.4,79,75,3.36
362,Bethel,US,2020-12-22 17:14:08,41.37,-73.41,43.0,65,1,5.82
363,Beboto,TD,2020-12-22 17:14:08,8.27,16.94,81.95,20,11,1.43
364,San Rafael Del Sur,NI,2020-12-22 17:14:09,11.85,-86.44,86.0,62,20,18.34
365,Tateyama,JP,2020-12-22 17:14:09,34.98,139.87,42.8,70,20,8.05
366,Ketchikan,US,2020-12-22 17:11:06,55.34,-131.65,30.2,100,75,2.24
367,Amapa,BR,2020-12-22 17:14:09,1.0,-52.0,95.54,31,100,3.85
368,Provideniya,RU,2020-12-22 17:14:09,64.38,-173.3,7.81,93,100,22.75
369,Prince Rupert,CA,2020-12-22 17:14:10,54.32,-130.32,37.4,89,1,3.36
370,Devonport,AU,2020-12-22 17:14:10,-41.17,146.35,55.99,96,83,6.89
371,Oriximina,BR,2020-12-22 17:14:10,-1.77,-55.87,93.88,42,60,3.58
372,Kaka,TM,2020-12-22 17:14:10,37.35,59.61,38.5,72,80,6.2
373,Barcelos,PT,2020-12-22 17:14:11,41.54,-8.62,59.0,87,0,10.29
374,Kitob,UZ,2020-12-22 17:14:11,39.08,66.83,35.62,81,1,1.25
375,Asau,RO,2020-12-22 17:14:11,46.43,26.4,32.0,94,90,14.99
376,Bandar-E Lengeh,IR,2020-12-22 17:14:11,26.56,54.88,68.0,52,0,4.7
377,Palmer,US,2020-12-22 17:14:11,42.16,-72.33,42.01,78,44,1.99
378,Mingguang,CN,2020-12-22 17:14:12,32.78,117.96,39.99,70,100,4.16
379,Baykit,RU,2020-12-22 17:14:12,61.67,96.37,-9.42,86,100,1.36
380,Saldanha,ZA,2020-12-22 17:14:12,-33.01,17.94,73.4,69,44,17.22
381,Indian Head,US,2020-12-22 17:14:12,38.6,-77.16,48.2,52,90,21.92
382,Port Elizabeth,ZA,2020-12-22 17:12:34,-33.92,25.57,73.4,88,40,16.11
383,Manokwari,ID,2020-12-22 17:14:13,-0.87,134.08,80.35,76,99,8.43
384,Maceio,BR,2020-12-22 17:13:17,-9.67,-35.74,86.0,58,40,14.99
385,Nara,JP,2020-12-22 17:11:15,34.69,135.8,42.01,71,38,3.33
386,Oktyabrskiy,RU,2020-12-22 17:14:13,54.48,53.47,16.29,96,100,9.53
387,New Milford,US,2020-12-22 17:12:13,40.93,-74.02,44.6,88,1,5.82
388,Punta Gorda,US,2020-12-22 17:14:14,26.93,-82.05,64.0,63,1,13.87
389,Poum,NC,2020-12-22 17:14:14,-20.23,164.02,78.6,77,13,6.06
390,Nizhnyaya Tavda,RU,2020-12-22 17:14:14,57.67,66.17,17.1,97,100,8.75
391,Caravelas,BR,2020-12-22 17:14:14,-17.71,-39.25,85.75,60,2,11.83
392,Desaguadero,PE,2020-12-22 17:14:15,-16.57,-69.04,55.94,53,82,11.63
393,Sept-Iles,CA,2020-12-22 17:14:15,50.2,-66.38,33.01,92,100,10.29
394,Sao Filipe,CV,2020-12-22 17:14:15,14.9,-24.5,75.85,69,0,13.47
395,Bintulu,MY,2020-12-22 17:14:15,3.17,113.03,77.0,94,40,7.56
396,Sabha,LY,2020-12-22 17:14:15,27.04,14.43,63.66,41,91,24.11
397,Vestmannaeyjar,IS,2020-12-22 17:14:16,63.44,-20.27,26.6,63,20,19.46
398,Havelock,US,2020-12-22 17:14:16,34.88,-76.9,57.0,47,1,16.11
399,Margate,GB,2020-12-22 17:10:07,51.38,1.39,51.01,88,100,3.83
400,Komsomolskiy,UZ,2020-12-22 17:14:16,40.43,71.72,30.2,86,100,4.7
401,Vanimo,PG,2020-12-22 17:14:16,-2.67,141.3,78.22,84,99,5.17
402,Marabba,SD,2020-12-22 17:14:17,12.35,32.18,85.66,21,2,10.33
403,Encrucijada,CU,2020-12-22 17:14:17,22.62,-79.87,75.2,83,75,12.75
404,Imbituba,BR,2020-12-22 17:14:17,-28.24,-48.67,77.0,57,75,9.17
405,Lavrentiya,RU,2020-12-22 17:14:17,65.58,-171.0,11.61,94,100,17.9
406,Labuhan,ID,2020-12-22 17:14:17,-6.88,112.21,78.46,83,61,12.75
407,Newark,US,2020-12-22 17:12:22,40.74,-74.17,44.6,70,75,10.29
408,Farmington,US,2020-12-22 17:14:18,36.73,-108.22,30.2,63,1,6.93
409,Pleasant Grove,US,2020-12-22 17:14:18,40.36,-111.74,44.01,74,75,5.3
410,Taltal,CL,2020-12-22 17:14:18,-25.4,-70.48,68.18,60,25,6.73
411,Raudeberg,NO,2020-12-22 17:14:19,61.99,5.14,41.0,94,100,23.98
412,Marawi,PH,2020-12-22 17:14:19,8.0,124.29,75.99,88,20,8.01
413,Nioro,GM,2020-12-22 17:14:19,13.35,-15.75,96.03,11,35,6.22
414,Kitimat,CA,2020-12-22 17:14:19,54.05,-128.65,30.0,96,98,2.98
415,Batemans Bay,AU,2020-12-22 17:14:19,-35.72,150.18,63.0,91,23,4.54
416,Tokur,RU,2020-12-22 17:14:20,53.13,132.9,-16.26,89,99,2.35
417,Talnakh,RU,2020-12-22 17:14:20,69.49,88.4,-43.6,64,0,6.71
418,Astana,KZ,2020-12-22 17:14:20,51.18,71.45,1.4,70,75,13.42
419,Palana,RU,2020-12-22 17:14:20,59.12,159.97,1.99,90,100,5.66
420,Tambura,SS,2020-12-22 17:14:20,5.6,27.47,82.22,33,30,7.92
421,Barcelona,ES,2020-12-22 17:09:36,41.39,2.16,60.01,87,20,12.75
422,Mozarlandia,BR,2020-12-22 17:11:34,-14.74,-50.57,85.98,62,100,4.9
423,Coahuayana,MX,2020-12-22 17:14:21,18.73,-103.68,75.2,57,20,2.98
424,Nyanguge,TZ,2020-12-22 17:14:21,-2.55,33.2,73.4,73,20,8.34
425,Plettenberg Bay,ZA,2020-12-22 17:14:21,-34.05,23.37,70.36,91,50,6.62
426,Kysyl-Syr,RU,2020-12-22 17:14:22,63.9,122.76,-45.62,76,86,0.89
427,Njombe,TZ,2020-12-22 17:14:22,-9.33,34.77,59.97,92,59,3.89
428,Kununurra,AU,2020-12-22 17:14:22,-15.77,128.73,75.2,100,82,4.7
429,Kautokeino,NO,2020-12-22 17:14:22,69.01,23.04,21.36,97,97,11.68
430,Cherskiy,RU,2020-12-22 17:14:23,68.75,161.3,-34.42,82,90,3.22
431,Victoria,HK,2020-12-22 17:14:23,22.29,114.16,66.0,81,100,1.01
432,Boralday,KZ,2020-12-22 17:14:23,43.36,76.86,3.2,84,20,4.47
433,Raul Soares,BR,2020-12-22 17:14:23,-20.1,-42.45,85.37,66,89,5.01
434,Touros,BR,2020-12-22 17:14:23,-5.2,-35.46,86.0,58,40,17.22
435,Baruun-Urt,MN,2020-12-22 17:14:24,46.68,113.28,6.67,95,100,6.69
436,Camacha,PT,2020-12-22 17:14:24,33.08,-16.33,64.4,72,40,5.82
437,Pangody,RU,2020-12-22 17:14:24,65.85,74.49,-35.52,83,0,2.57
438,Sur,OM,2020-12-22 17:14:24,22.57,59.53,72.52,63,0,12.26
439,Merauke,ID,2020-12-22 17:14:24,-8.47,140.33,78.8,82,24,3.47
440,Taksimo,RU,2020-12-22 17:14:25,56.34,114.88,-7.87,86,100,0.27
441,Wilmington,US,2020-12-22 17:09:25,34.23,-77.94,60.01,47,1,12.75
442,Chau Doc,VN,2020-12-22 17:10:18,10.7,105.12,72.18,67,100,10.47
443,Palu,ID,2020-12-22 17:14:25,-0.89,119.87,77.22,77,100,1.52
444,Sumkino,RU,2020-12-22 17:14:25,58.11,68.32,13.23,96,100,6.78
445,Mehamn,NO,2020-12-22 17:14:26,71.04,27.85,30.2,86,0,11.41
446,Kirkwall,GB,2020-12-22 17:14:26,58.98,-2.96,41.0,86,75,9.17
447,Dongsheng,CN,2020-12-22 17:14:26,39.82,109.98,12.6,80,39,19.82
448,Luganville,VU,2020-12-22 17:14:26,-15.53,167.17,78.46,82,1,5.35
449,Bharwari,IN,2020-12-22 17:14:26,25.55,81.5,57.9,41,7,3.53
450,Coihaique,CL,2020-12-22 17:14:27,-45.58,-72.07,57.2,54,75,11.41
451,Uvat,RU,2020-12-22 17:14:27,59.14,68.9,10.63,96,100,5.19
452,Thoen,TH,2020-12-22 17:12:32,17.61,99.22,60.33,72,19,1.7
453,Ornskoldsvik,SE,2020-12-22 17:14:27,63.29,18.72,35.6,100,100,4.7
454,Dalby,AU,2020-12-22 17:14:27,-27.18,151.27,68.0,90,95,6.42
455,Emborion,GR,2020-12-22 17:14:28,40.48,21.55,48.99,87,74,2.24
456,Caldwell,US,2020-12-22 17:10:07,43.66,-116.69,37.99,64,1,18.34
457,Praya,CV,2020-12-22 17:10:45,14.92,-23.51,80.6,54,20,17.22
458,Ginir,ET,2020-12-22 17:14:29,7.13,40.7,62.08,51,99,1.23
459,Jumla,NP,2020-12-22 17:14:29,29.27,82.18,40.86,48,43,4.74
460,Andenes,NO,2020-12-22 17:14:29,69.31,16.12,39.0,65,0,10.29
461,Chifeng,CN,2020-12-22 17:14:29,42.27,118.96,16.97,88,100,5.7
462,Rong Kwang,TH,2020-12-22 17:14:30,18.34,100.32,64.0,59,10,1.99
463,Camopi,GF,2020-12-22 17:14:30,3.17,-52.32,87.87,55,89,4.65
464,Serrana,BR,2020-12-22 17:14:30,-21.21,-47.6,89.6,46,75,6.93
465,Svobodnyy,RU,2020-12-22 17:14:31,51.4,128.13,-8.68,90,29,3.31
466,Belyy Yar,RU,2020-12-22 17:14:31,53.6,91.39,14.0,47,0,15.66
467,Leshukonskoye,RU,2020-12-22 17:14:31,64.9,45.76,35.29,96,100,9.44
468,Vyazma,RU,2020-12-22 17:12:46,55.21,34.3,17.46,98,96,6.58
469,Escanaba,US,2020-12-22 17:14:31,45.75,-87.06,30.99,86,90,5.82
470,Arkhangelsk,RU,2020-12-22 17:14:32,64.54,40.54,33.8,100,90,2.24
471,Chapais,CA,2020-12-22 17:14:32,49.78,-74.85,17.6,85,90,9.17
472,Kahului,US,2020-12-22 17:11:33,20.89,-156.47,71.01,77,1,5.82
473,Cesis,LV,2020-12-22 17:14:32,57.31,25.27,33.01,97,99,4.0
474,Brigantine,US,2020-12-22 17:14:33,39.41,-74.36,44.6,75,75,14.99
475,Altay,CN,2020-12-22 17:14:33,47.87,88.12,-1.26,74,58,3.13
476,Antalaha,MG,2020-12-22 17:14:33,-14.9,50.28,77.92,81,21,10.29
477,Amarante Do Maranhao,BR,2020-12-22 17:14:33,-5.57,-46.74,88.52,60,92,1.95
478,Koshurnikovo,RU,2020-12-22 17:14:33,54.17,93.3,-3.48,93,100,2.93
479,Rawson,AR,2020-12-22 17:10:47,-43.3,-65.1,79.95,18,5,6.62
480,Pemangkat,ID,2020-12-22 17:14:28,1.17,108.97,78.33,86,100,9.22
481,Pimentel,PE,2020-12-22 17:14:34,-6.84,-79.93,78.8,57,0,6.93
482,Khasan,RU,2020-12-22 17:14:34,42.43,130.64,28.72,80,0,4.14
483,Sinegorskiy,RU,2020-12-22 17:14:34,48.01,40.84,18.39,94,91,11.83
484,Laguna,US,2020-12-22 17:14:35,38.42,-121.42,43.0,87,90,11.41
485,Umm Lajj,SA,2020-12-22 17:14:35,25.02,37.27,76.6,64,0,6.44
486,Urusha,RU,2020-12-22 17:14:35,54.05,122.9,-10.64,85,39,2.42
487,Agadir,MA,2020-12-22 17:14:35,30.42,-9.6,73.4,28,0,13.87
488,Yokote,JP,2020-12-22 17:14:35,39.3,140.57,35.51,93,98,3.06
489,Goure,NE,2020-12-22 17:14:36,13.98,10.27,82.0,12,43,1.99
490,Pacific Grove,US,2020-12-22 17:13:35,36.62,-121.92,50.0,87,90,9.28
491,Tromso,NO,2020-12-22 17:14:36,69.65,18.96,37.4,69,0,23.04
492,Bandarbeyla,SO,2020-12-22 17:14:36,9.49,50.81,75.56,70,6,22.86
493,Borovskoy,KZ,2020-12-22 17:14:36,53.8,64.15,9.64,94,7,8.41
494,Te Anau,NZ,2020-12-22 17:14:37,-45.42,167.72,53.44,91,100,1.43
495,Anda,CN,2020-12-22 17:14:37,46.4,125.32,9.79,94,75,5.66
496,Yeppoon,AU,2020-12-22 17:14:37,-23.13,150.73,80.6,69,90,10.29
497,Neiafu,TO,2020-12-22 17:14:37,-18.65,-173.98,77.0,94,75,3.18
498,Nouakchott,MR,2020-12-22 17:14:38,18.09,-15.98,82.4,15,0,10.29
499,Yinchuan,CN,2020-12-22 17:14:38,38.47,106.27,21.65,78,1,2.93
500,Bambanglipuro,ID,2020-12-22 17:14:38,-7.95,110.28,77.99,79,58,3.51
501,Kulhudhuffushi,MV,2020-12-22 17:14:38,6.62,73.07,81.43,82,100,21.12
502,Aktau,KZ,2020-12-22 17:14:39,43.65,51.2,28.4,74,90,20.13
503,Brekstad,NO,2020-12-22 17:14:39,63.69,9.67,42.01,85,40,6.93
504,Ortona,IT,2020-12-22 17:14:39,42.35,14.4,54.0,76,5,2.24
505,Tabou,CI,2020-12-22 17:14:39,4.42,-7.35,81.07,81,28,7.99
506,Buchanan,LR,2020-12-22 17:14:39,5.88,-10.05,82.27,76,40,8.25
507,Marzuq,YE,2020-12-22 17:14:40,14.4,46.47,63.7,37,0,3.02
508,Bayan,CN,2020-12-22 17:14:40,46.08,127.4,4.68,95,26,3.74
509,Ban Pong,TH,2020-12-22 17:14:40,13.82,99.88,72.0,76,0,4.99
510,Bernay,FR,2020-12-22 17:14:40,49.17,0.67,55.99,91,100,5.01
511,Christchurch,NZ,2020-12-22 17:14:41,-43.53,172.63,61.0,93,100,4.7
512,Laguna De Perlas,NI,2020-12-22 17:14:41,12.34,-83.67,80.6,88,75,4.7
513,Victor Harbor,AU,2020-12-22 17:14:41,-35.57,138.62,61.0,75,77,1.01
514,Joensuu,FI,2020-12-22 17:14:41,62.6,29.76,37.0,100,90,8.05
515,Poplar Bluff,US,2020-12-22 17:14:42,36.76,-90.39,50.0,45,1,3.36
516,Abomsa,ET,2020-12-22 17:14:42,9.98,39.98,71.73,40,5,3.71
517,Los Llanos De Aridane,ES,2020-12-22 17:14:42,28.66,-17.92,69.8,68,20,3.36
518,Haaksbergen,NL,2020-12-22 17:14:42,52.16,6.74,48.99,98,100,3.65
519,Aginskoye,RU,2020-12-22 17:14:42,51.1,114.53,5.27,89,67,8.66
520,Ritchie,ZA,2020-12-22 17:14:43,-29.04,24.6,66.2,93,75,6.93
521,Mokhsogollokh,RU,2020-12-22 17:14:43,61.47,128.92,-34.64,82,100,2.59
522,Saquarema,BR,2020-12-22 17:14:43,-22.92,-42.51,84.2,78,75,11.41
523,Pitimbu,BR,2020-12-22 17:14:43,-7.47,-34.81,87.8,52,40,11.41
524,Amga,RU,2020-12-22 17:14:43,60.9,131.96,-40.32,79,96,1.52
525,Canarana,BR,2020-12-22 17:14:44,-11.68,-41.77,95.07,25,6,2.39
526,Denpasar,ID,2020-12-22 17:11:50,-8.65,115.22,82.4,78,20,10.29
527,Katsuura,JP,2020-12-22 17:14:44,35.13,140.3,42.8,70,20,8.05
528,Mayo,US,2020-12-22 17:14:44,38.89,-76.51,48.0,65,20,10.29
529,Sinjar,IQ,2020-12-22 17:14:45,36.32,41.88,49.87,71,89,12.53
530,Southbridge,US,2020-12-22 17:12:45,42.08,-72.03,42.01,61,44,4.0
531,Urumqi,CN,2020-12-22 17:14:45,43.8,87.6,1.4,84,3,2.24
532,Malinovskiy,RU,2020-12-22 17:14:45,61.2,62.84,24.51,99,100,3.96
533,Verkhnyaya Khava,RU,2020-12-22 17:14:45,51.84,39.94,17.6,92,90,11.18
534,Santa Cruz Del Sur,CU,2020-12-22 17:14:46,20.71,-78.0,81.3,71,24,8.79
535,Hays,US,2020-12-22 17:14:46,30.05,-98.03,64.99,55,9,4.0
536,Mount Gambier,AU,2020-12-22 17:14:46,-37.83,140.77,51.8,93,90,5.82
537,Bembibre,ES,2020-12-22 17:14:46,42.62,-6.42,57.99,99,97,3.6
538,Doctor Juan Leon Mallorquin,PY,2020-12-22 17:14:46,-25.4,-55.27,86.0,33,0,4.7
539,Yanam,IN,2020-12-22 17:14:47,16.73,82.22,68.31,71,0,3.02
540,Hofn,IS,2020-12-22 17:14:47,64.25,-15.21,25.14,87,36,15.59
541,Faya,SA,2020-12-22 17:14:47,18.39,42.45,62.6,82,40,5.82
542,Jardim,BR,2020-12-22 17:14:47,-21.48,-56.14,95.34,42,15,3.71
543,Ocos,GT,2020-12-22 17:14:48,14.51,-92.19,86.0,70,20,5.82
544,Bilma,NE,2020-12-22 17:14:48,18.69,12.92,71.69,20,77,4.68
545,Varkaus,FI,2020-12-22 17:14:48,62.32,27.87,36.0,100,90,10.29
546,Thinadhoo,MV,2020-12-22 17:14:48,0.53,72.93,82.22,79,100,12.21
547,Klyuchevskiy,RU,2020-12-22 17:14:49,53.53,119.45,-4.95,92,95,2.86
548,Sola,VU,2020-12-22 17:14:49,-13.88,167.55,81.0,83,0,13.76
549,Nambucca Heads,AU,2020-12-22 17:14:49,-30.65,153.0,73.4,56,100,6.93
550,Lusambo,CD,2020-12-22 17:14:49,-4.97,23.45,76.71,77,87,1.36
551,Bozdar,PK,2020-12-22 17:14:49,27.18,68.64,59.0,72,0,6.85
552,Atar,MR,2020-12-22 17:14:50,20.52,-13.05,77.45,18,0,15.79
553,Lata,PT,2020-12-22 17:14:50,40.16,-8.33,62.6,72,0,6.93
554,Lompoc,US,2020-12-22 17:14:50,34.64,-120.46,39.2,100,40,5.82
555,Nemuro,JP,2020-12-22 17:14:50,43.32,145.57,32.88,89,9,13.42
556,Russell,US,2020-12-22 17:14:50,32.35,-85.2,62.01,58,1,5.26
557,Noumea,NC,2020-12-22 17:14:51,-22.28,166.46,69.8,94,0,3.36
558,Alim,PH,2020-12-22 17:14:51,9.56,122.49,79.66,78,41,8.57
559,La Ligua,CL,2020-12-22 17:14:51,-32.45,-71.23,60.8,82,75,13.87
560,Catemaco,MX,2020-12-22 17:14:52,18.42,-95.12,70.92,90,91,3.2
561,Saint-Paul,RE,2020-12-22 17:10:06,-21.01,55.27,77.0,69,0,16.11
562,Yenagoa,NG,2020-12-22 17:14:52,4.92,6.26,82.24,78,29,5.21
563,Tual,ID,2020-12-22 17:14:52,-5.67,132.75,84.29,76,100,17.38
564,Lasa,IT,2020-12-22 17:14:53,46.62,10.7,42.01,93,75,8.05
565,Orlik,RU,2020-12-22 17:14:53,52.52,99.83,-8.82,79,63,7.47
566,Avera,US,2020-12-22 17:14:53,33.19,-82.53,59.0,38,1,13.87
567,Yar-Sale,RU,2020-12-22 17:14:53,66.83,70.83,-32.48,83,0,4.25
568,Tafo,GH,2020-12-22 17:14:54,6.73,-1.61,88.41,46,27,4.88
569,Whitley Bay,GB,2020-12-22 17:14:54,55.04,-1.45,39.99,86,20,6.82
570,Aberdeen,GB,2020-12-22 17:14:13,57.14,-2.1,39.2,80,0,5.82
571,Barroquinha,BR,2020-12-22 17:14:54,-3.02,-41.14,89.6,55,20,17.22
572,Xixiang,CN,2020-12-22 17:14:54,35.16,112.86,44.01,99,100,5.21
573,Pavlovsk,RU,2020-12-22 17:14:55,50.46,40.11,7.7,94,1,5.21
574,Sinnamary,GF,2020-12-22 17:14:55,5.38,-52.95,80.83,85,100,13.2
575,Karpogory,RU,2020-12-22 17:14:55,64.0,44.45,35.24,97,100,8.75
576,Conde,BR,2020-12-22 17:11:13,-7.26,-34.91,87.8,52,40,11.41
577,Otukpo,NG,2020-12-22 17:14:55,7.19,8.13,91.38,26,4,3.38
578,Tumbagaan,PH,2020-12-22 17:14:56,5.37,120.31,80.98,82,47,7.34
579,Gravdal,NO,2020-12-22 17:14:56,68.12,13.5,42.8,70,40,9.17
580,Tymoshivka,UA,2020-12-22 17:14:56,47.18,35.11,24.04,98,63,6.96
581,Svetlyy,RU,2020-12-22 17:14:56,54.67,20.13,33.8,93,90,13.42
582,Shawinigan,CA,2020-12-22 17:14:57,46.57,-72.75,34.0,86,100,3.36
583,Hernani,ES,2020-12-22 17:14:57,43.27,-1.98,68.0,52,0,3.36
584,Zatoka,UA,2020-12-22 17:14:57,46.07,30.47,30.2,86,82,4.47
585,Tarakan,ID,2020-12-22 17:14:57,3.3,117.63,81.21,82,39,8.68
586,Surt,LY,2020-12-22 17:14:57,31.21,16.59,63.25,71,83,10.85
587,Grojec,PL,2020-12-22 17:14:58,51.86,20.87,42.01,10,100,16.75
588,Mugla,TR,2020-12-22 17:14:58,37.23,28.36,55.4,54,0,10.29
